Kingdom	Phylum	Class	Order	Family	Genus	Species	Strain
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharimonadia	Candidatus_Nanosynbacterales	Candidatus_Nanosynbacteraceae	Candidatus_Nanosynbacter	Candidatus_Nanosynbacter_lyticus	SGB19849
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Carnobacterium	Carnobacterium_maltaromaticum	SGB7902
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Enterobacter	Enterobacter_asburiae	SGB10141_group
Bacteria	Candidatus_Saccharibacteria	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	Candidatus_Saccharibacteria_unclassified	TM7_phylum_sp_oral_taxon_352	SGB19860_group
Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	Granulicatella	Granulicatella_seriolae	SGB109726
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	Mogibacterium	Mogibacterium_SGB71342	SGB71342
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_abscessus	SGB2052
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Streptococcus	Streptococcus_uberis	SGB8224
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Mycobacteriaceae	Mycobacteroides	Mycobacteroides_immunogenum	SGB15645
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Pilosibacter	Pilosibacter_fragilis	SGB4716
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_oral_taxon_096	SGB4479
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4538	GGB4538_SGB6256	SGB6256
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_SGB71764	SGB71764
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_SGB118435	SGB118435
Bacteria	Bacteroidota	CFGB7709	OFGB7709	FGB7709	GGB109097	GGB109097_SGB194433	SGB194433
Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	Pseudomonas_extremaustralis	SGB12137
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Leuconostoc	Leuconostoc_gasicomitatum	SGB7127
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium	Fusobacterium_vincentii	SGB6014
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB210576	SGB210576
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_SGB15295	SGB15295
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerostipes	Anaerostipes_SGB66075	SGB66075
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Rikenellaceae_unclassified	Rikenellaceae_bacterium	SGB2317
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_SGB4949	SGB4949
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_capnocytophagoides	SGB1769
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_rectibacter	SGB4950
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_paralimentarius	SGB7238
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Levilactobacillus	Levilactobacillus_brevis	SGB7196
Bacteria	Firmicutes	Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	Parvimonas_SGB6654	SGB6654
Bacteria	Actinomycetota	Coriobacteriia	Coriobacteriales	Atopobiaceae	Olsenella	Olsenella_profusa	SGB14387
Bacteria	Firmicutes	Bacilli	Lactobacillales	Streptococcaceae	Lactococcus	Lactococcus_garvieae	SGB7979
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_SGB61272	SGB61272
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Companilactobacillus	Companilactobacillus_crustorum	SGB7242
Bacteria	Actinomycetota	Actinomycetes	Mycobacteriales	Corynebacteriaceae	Corynebacterium	Corynebacterium_tuberculostearicum	SGB17103_group
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	Fructobacillus_tropaeoli	SGB208550
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Roseburia	Roseburia_lenta	SGB4957
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42692	GGB42692_SGB59896	SGB59896
Bacteria	Firmicutes	CFGB9491	OFGB9491	FGB9491	GGB75072	GGB75072_SGB63328	SGB63328
Bacteria	Firmicutes	CFGB39998	OFGB39998	FGB39998	GGB42061	GGB42061_SGB59201	SGB59201
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_lamae	SGB204059
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_bacterium	SGB77440
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera_ascorbata	SGB10107
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	GGB84986	GGB84986_SGB118630	SGB118630
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Kluyvera	Kluyvera_sichuanensis	SGB81752
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Raoultella	Raoultella_ornithinolytica	SGB10124
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_celatum	SGB6180
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_1001271B_151109_B4	SGB94773
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	GGB9365	GGB9365_SGB14341	SGB14341
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Coprococcus	Coprococcus_eutactus	SGB5117
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_glucerasea	SGB4804
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Parasutterella	Parasutterella_SGB9260	SGB9260
Bacteria	Firmicutes	Bacillota_unclassified	Bacillota_unclassified	Bacillota_unclassified	GGB143098	GGB143098_SGB14906	SGB14906
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Bariatricus	Bariatricus_massiliensis	SGB4006
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_fessum	SGB4705
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Dorea	Dorea_sp_AF36_15AT	SGB4552
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_OF27_8pH9A	SGB5077
Bacteria	Firmicutes	CFGB1474	OFGB1474	FGB1474	GGB115571	GGB115571_SGB5062	SGB5062
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB4714	SGB4714
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB87378	GGB87378_SGB6358	SGB6358
Bacteria	Firmicutes	CFGB78699	OFGB78699	FGB78699	GGB49267	GGB49267_SGB69118	SGB69118
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	Eubacterium	Eubacterium_album	SGB5043
Bacteria	Firmicutes	CFGB49681	OFGB49681	FGB49681	GGB51062	GGB51062_SGB71278	SGB71278
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AF58_1A	SGB4706
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Dysgonomonadaceae	Dysgonomonas	Dysgonomonas_gadei	SGB1774
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_AM53_6	SGB4648
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB79417	GGB79417_SGB106068	SGB106068
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB42639	GGB42639_SGB59836	SGB59836
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Negativicoccus	Negativicoccus_SGB5796	SGB5796
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Limosilactobacillus	Limosilactobacillus_portuensis	SGB7097
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Veillonella	Veillonella_SGB6954	SGB6954
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB79382	GGB79382_SGB106038	SGB106038
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridiaceae_unclassified	Clostridiaceae_unclassified_SGB4771	SGB4771
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Anaerotruncus	Anaerotruncus_SGB14964	SGB14964
Bacteria	Firmicutes	CFGB4605	OFGB4605	FGB4605	GGB13404	GGB13404_SGB14252	SGB14252
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_SGB104723	SGB104723
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Segatella	Segatella_brunsvicensis	SGB1613
Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	Fructilactobacillus	Fructilactobacillus_fructivorans	SGB7161
Bacteria	Actinomycetota	Actinomycetes	Actinomycetales	Actinomycetaceae	Schaalia	Schaalia_SGB17154	SGB17154
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51511	GGB51511_SGB105679	SGB105679
Bacteria	Firmicutes	CFGB41334	OFGB41334	FGB41334	GGB42392	GGB42392_SGB71394	SGB71394
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_SGB2302	SGB2302
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Stomatobaculum	Stomatobaculum_longum	SGB5265
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Phocaeicola	Phocaeicola_coprocola	SGB1891
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Prevotellaceae	Prevotella	Prevotella_sp_HJM029	SGB1521
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	Acidovorax_temperans	SGB12690
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Weeksellaceae	Cloacibacterium	Cloacibacterium_caeni	SGB2534
Bacteria	Fusobacteriota	Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	Leptotrichia_sp_oral_taxon_221	SGB6050
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Diaphorobacter	Diaphorobacter_nitroreducens	SGB12715
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_gingivalis	SGB2479
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_spizizenii	SGB7791_group
Bacteria	Bacteroidota	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Capnocytophaga	Capnocytophaga_sputigena	SGB2502
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Comamonadaceae	Paenacidovorax	Paenacidovorax_caeni	SGB12718
Bacteria	Pseudomonadota	Betaproteobacteria	Rhodocyclales	Azonexaceae	Dechloromonas	Dechloromonas_agitata	SGB32903
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB99810	GGB99810_SGB4966	SGB4966
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_disporicum	SGB6172
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Oscillospiraceae_unclassified	Oscillospiraceae_unclassified_SGB4197	SGB4197
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_braakii	SGB10086
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Mediterraneibacter	Mediterraneibacter_SGB59856	SGB59856
Bacteria	Firmicutes	CFGB95121	OFGB95121	FGB95121	GGB42663	GGB42663_SGB59864	SGB59864
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3503	GGB3503_SGB4679	SGB4679
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42666	GGB42666_SGB59868	SGB59868
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB45632	GGB45632_SGB63346	SGB63346
Bacteria	Actinomycetota	Actinomycetes	Bifidobacteriales	Bifidobacteriaceae	Bifidobacterium	Bifidobacterium_breve	SGB17247
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_obeum	SGB4810
Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter_koseri	SGB10079
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB3278	GGB3278_SGB4328	SGB4328
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_SGB48024	SGB48024
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Gemmiger	Gemmiger_formicilis	SGB15299
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB81342	GGB81342_SGB47944	SGB47944
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_SGB63103	SGB63103
Bacteria	Firmicutes	Clostridia	Eubacteriales	Butyricicoccaceae	Agathobaculum	Agathobaculum_SGB14990	SGB14990
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3504	GGB3504_SGB4680	SGB4680
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	Amedibacterium	Amedibacterium_intestinale	SGB4042
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4603	GGB4603_SGB6367	SGB6367
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_TF08_3AC	SGB4658
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_wellingii	SGB15340
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4861	SGB4861
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	Clostridium	Clostridium_sp_AM33_3	SGB4711
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Clostridiales_bacterium	SGB15140
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9759	GGB9759_SGB15370	SGB15370
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_prausnitzii	SGB15323
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9620	GGB9620_SGB15070	SGB15070
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium_OM04_12BH	SGB4893
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_equolifaciens	SGB158661
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9743	GGB9743_SGB15349	SGB15349
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB3478	GGB3478_SGB4643	SGB4643
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Vescimonas	Vescimonas_coprocola	SGB15089
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB51512	GGB51512_SGB71885	SGB71885
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB79118	GGB79118_SGB105839	SGB105839
Bacteria	Actinomycetota	CFGB77988	OFGB77988	FGB77988	GGB9358	GGB9358_SGB14334	SGB14334
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Faecalibacterium	Faecalibacterium_sp_An122	SGB15312
Bacteria	Actinomycetota	Coriobacteriia	Eggerthellales	Eggerthellaceae	Adlercreutzia	Adlercreutzia_SGB94949	SGB94949
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3678	GGB3678_SGB4991	SGB4991
Bacteria	Firmicutes	CFGB45503	OFGB45503	FGB45503	GGB45503	GGB45503_SGB63175	SGB63175
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42524	GGB42524_SGB59710	SGB59710
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Hydrogeniiclostridium	Hydrogeniiclostridium_mannosilyticum	SGB14890
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lacrimispora	Lacrimispora_celerecrescens	SGB4732
Bacteria	Firmicutes	Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	Enterococcus_hulanensis	SGB7933
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriaceae	GGB3277	GGB3277_SGB4327	SGB4327
Bacteria	Firmicutes	CFGB72939	OFGB72939	FGB72939	GGB74511	GGB74511_SGB47635	SGB47635
Bacteria	Firmicutes	CFGB1380	OFGB1380	FGB1380	GGB3363	GGB3363_SGB4447	SGB4447
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Enterocloster	Enterocloster_hominis_ex_Hitch_et_al_2024	SGB4763
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42689	GGB42689_SGB59892	SGB59892
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9619	GGB9619_SGB15067	SGB15067
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	Flavonifractor_sp_An112	SGB15138
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Flintibacter	Flintibacter_faecis	SGB15146
Bacteria	Firmicutes	CFGB3038	OFGB3038	FGB3038	GGB9531	GGB9531_SGB14932	SGB14932
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Catenibacillus	Catenibacillus_scindens	SGB59869
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Thomasclavelia	Erysipelatoclostridium_sp_An15	SGB6746
Bacteria	Firmicutes	CFGB3011	OFGB3011	FGB3011	GGB33896	GGB33896_SGB14872	SGB14872
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45596	GGB45596_SGB63306	SGB63306
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Intestinimonas	Intestinimonas_timonensis	SGB29334
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_dispar	SGB2311
Bacteria	Firmicutes	CFGB48199	OFGB48199	FGB48199	GGB9499	GGB9499_SGB72735	SGB72735
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3677	GGB3677_SGB4990	SGB4990
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9621	GGB9621_SGB15073	SGB15073
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Coprobacillaceae	Faecalibacillus	Faecalibacillus_intestinalis	SGB6754
Bacteria	Pseudomonadota	Betaproteobacteria	Burkholderiales	Sutterellaceae	Sutterella	Sutterella_wadsworthensis	SGB9286
Bacteria	Firmicutes	CFGB1217	OFGB1217	FGB1217	GGB51129	GGB51129_SGB71350	SGB71350
Bacteria	Firmicutes	Erysipelotrichia	Erysipelotrichales	Erysipelotrichaceae	GGB3033	GGB3033_SGB4029	SGB4029
Bacteria	Firmicutes	Clostridia	Lachnospirales	Anaerotignaceae	GGB3817	GGB3817_SGB5182	SGB5182
Bacteria	Firmicutes	CFGB93743	OFGB93743	FGB93743	GGB39399	GGB39399_SGB47610	SGB47610
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45599	GGB45599_SGB63311	SGB63311
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Blautia	Blautia_SGB59882	SGB59882
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Intestinimonas	Intestinimonas_SGB15130	SGB15130
Bacteria	Firmicutes	CFGB9660	OFGB9660	FGB9660	GGB3490	GGB3490_SGB4664	SGB4664
Bacteria	Firmicutes	CFGB1765	OFGB1765	FGB1765	GGB4566	GGB4566_SGB65102	SGB65102
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Claveliimonas	Claveliimonas_bilis	SGB4621
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB42637	GGB42637_SGB59834	SGB59834
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_indistinctus	SGB2325
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB33386	GGB33386_SGB47543	SGB47543
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB3678	GGB3678_SGB4992	SGB4992
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Anaerosacchariphilus	Anaerosacchariphilus_hominis	SGB4772
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnoclostridium	Lachnoclostridium_sp_An131	SGB4775
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB51139	GGB51139_SGB71360	SGB71360
Bacteria	Firmicutes	Clostridia	Eubacteriales	Acutalibacteraceae	Acutalibacter	Acutalibacter_SGB72747	SGB72747
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB45524	GGB45524_SGB63198	SGB63198
Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus	Bacillus_inaquosorum	SGB7790
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9641	GGB9641_SGB144247	SGB144247
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB115904	GGB115904_SGB161383	SGB161383
Bacteria	Firmicutes	Clostridia	Eubacteriales	Clostridiaceae	GGB27106	GGB27106_SGB6188	SGB6188
Bacteria	Firmicutes	CFGB92029	OFGB92029	FGB92029	GGB45652	GGB45652_SGB63366	SGB63366
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	GGB42677	GGB42677_SGB59879	SGB59879
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Faecalicatena	Faecalicatena_contorta	SGB4624
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB33690	GGB33690_SGB15045	SGB15045
Bacteria	Firmicutes	CFGB94810	OFGB94810	FGB94810	GGB45497	GGB45497_SGB63169	SGB63169
Bacteria	Firmicutes	CFGB3009	OFGB3009	FGB3009	GGB9476	GGB9476_SGB14870	SGB14870
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Ruminococcus	Ruminococcus_callidus	SGB4422
Bacteria	Firmicutes	Clostridia	Peptostreptococcales	Anaerovoracaceae	GGB2987	GGB2987_SGB3969	SGB3969
Bacteria	Firmicutes	CFGB79330	OFGB79330	FGB79330	GGB3002	GGB3002_SGB3993	SGB3993
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	Bacteroides_stercorirosoris	SGB1848
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_Family_XIII_Incertae_Sedis	GGB32387	GGB32387_SGB47381	SGB47381
Bacteria	Firmicutes	Negativicutes	Acidaminococcales	Acidaminococcaceae	Phascolarctobacterium	Phascolarctobacterium_faecium	SGB5785
Bacteria	Firmicutes	Clostridia	Eubacteriales	Beduinellaceae	GGB9761	GGB9761_SGB15376	SGB15376
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Massilistercora	Massilistercora_timonensis	SGB4628
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Tannerellaceae	Parabacteroides	Parabacteroides_goldsteinii	SGB1941
Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	GGB9186	GGB9186_SGB14125	SGB14125
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Frisingicoccus	Frisingicoccus_caecimuris	SGB4675
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	GGB9563	GGB9563_SGB14975	SGB14975
Bacteria	Firmicutes	Negativicutes	Veillonellales	Veillonellaceae	Dialister	Dialister_pneumosintes	SGB5842
Bacteria	Firmicutes	CFGB84486	OFGB84486	FGB84486	GGB3622	GGB3622_SGB4899	SGB4899
Bacteria	Firmicutes	CFGB93863	OFGB93863	FGB93863	GGB45613	GGB45613_SGB63326	SGB63326
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB42700	GGB42700_SGB59904	SGB59904
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB79098	GGB79098_SGB105818	SGB105818
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Velocimicrobium	Velocimicrobium_porci	SGB82504
Bacteria	Bacteroidota	Bacteroidia	Bacteroidales	Rikenellaceae	Alistipes	Alistipes_finegoldii	SGB2301
Bacteria	Firmicutes	CFGB3002	OFGB3002	FGB3002	GGB9464	GGB9464_SGB14856	SGB14856
Bacteria	Firmicutes	CFGB2928	OFGB2928	FGB2928	GGB37883	GGB37883_SGB47414	SGB47414
Bacteria	Firmicutes	CFGB95106	OFGB95106	FGB95106	GGB42669	GGB42669_SGB59870	SGB59870
Bacteria	Firmicutes	CFGB2893	OFGB2893	FGB2893	GGB9205	GGB9205_SGB14144	SGB14144
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	GGB9627	GGB9627_SGB15081	SGB15081
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_unclassified_SGB4793	SGB4793
Bacteria	Firmicutes	Clostridia	Eubacteriales	Eubacteriales_unclassified	Eubacteriales_unclassified	Eubacteriales_unclassified_SGB15158	SGB15158
Bacteria	Firmicutes	Clostridia	Eubacteriales	Oscillospiraceae	Neglectibacter	Neglectibacter_timonensis	SGB14851
Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Lachnospiraceae_unclassified	Lachnospiraceae_bacterium	SGB82511
